item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,cogs
OI00011497,O00006955,C006111,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011498,O00006955,C006111,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00011499,O00006955,C006111,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011500,O00006956,C006112,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00011501,O00006957,C006112,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011502,O00006958,C006113,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011503,O00006958,C006113,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011504,O00006958,C006113,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011505,O00006958,C006113,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011506,O00006959,C006113,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011507,O00006959,C006113,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011508,O00006960,C006113,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00011509,O00006961,C006113,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00011510,O00006962,C006113,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00011511,O00006962,C006113,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00011512,O00006963,C006113,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00011513,O00006964,C006113,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011514,O00006965,C006113,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011515,O00006966,C006113,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.1,70.18,27.0
OI00011516,O00006967,C006114,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00011517,O00006968,C006114,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011518,O00006968,C006114,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011519,O00006969,C006114,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00011520,O00006970,C006114,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00011521,O00006971,C006114,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011522,O00006972,C006114,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00011523,O00006973,C006119,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00011524,O00006974,C006119,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011525,O00006974,C006119,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011526,O00006975,C006120,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011527,O00006976,C006121,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00011528,O00006977,C006122,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00011529,O00006977,C006122,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011530,O00006978,C006122,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011531,O00006979,C006122,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00011532,O00006979,C006122,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00011533,O00006980,C006122,P002,Dark Roast Espresso,whole_bean,2,21.99,0.2,35.18,14.4
OI00011534,O00006980,C006122,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00011535,O00006980,C006122,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00011536,O00006981,C006122,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011537,O00006982,C006123,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00011538,O00006982,C006123,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011539,O00006983,C006126,P006,Decaf House Blend,whole_bean,2,17.99,0.2,28.78,12.4
OI00011540,O00006984,C006127,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011541,O00006985,C006128,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00011542,O00006985,C006128,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011543,O00006986,C006129,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011544,O00006987,C006130,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011545,O00006987,C006130,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011546,O00006988,C006132,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011547,O00006988,C006132,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011548,O00006989,C006133,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00011549,O00006990,C006135,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011550,O00006990,C006135,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011551,O00006991,C006135,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00011552,O00006992,C006135,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00011553,O00006993,C006136,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011554,O00006994,C006137,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00011555,O00006994,C006137,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00011556,O00006995,C006137,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00011557,O00006995,C006137,P006,Decaf House Blend,whole_bean,3,17.99,0.1,48.57,18.6
OI00011558,O00006996,C006137,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011559,O00006996,C006137,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011560,O00006996,C006137,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011561,O00006997,C006138,P008,Reusable Brew Bag,equipment,2,12.99,0.2,20.78,6.4
OI00011562,O00006998,C006138,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011563,O00006998,C006138,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011564,O00006999,C006138,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011565,O00007000,C006138,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011566,O00007001,C006141,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011567,O00007002,C006142,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011568,O00007002,C006142,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011569,O00007003,C006143,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011570,O00007003,C006143,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011571,O00007004,C006144,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011572,O00007005,C006145,P006,Decaf House Blend,whole_bean,2,17.99,0.15,30.58,12.4
OI00011573,O00007005,C006145,P008,Reusable Brew Bag,equipment,3,12.99,0.15,33.12,9.6
OI00011574,O00007005,C006145,P004,Cold Brew Starter Kit,equipment,2,34.99,0.15,59.48,24.0
OI00011575,O00007006,C006147,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011576,O00007006,C006147,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00011577,O00007007,C006150,P008,Reusable Brew Bag,equipment,3,12.99,0.2,31.18,9.6
OI00011578,O00007008,C006151,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011579,O00007009,C006152,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011580,O00007010,C006153,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011581,O00007011,C006154,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.1,48.58,19.6
OI00011582,O00007012,C006154,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011583,O00007012,C006154,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011584,O00007013,C006154,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011585,O00007014,C006155,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011586,O00007014,C006155,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011587,O00007015,C006156,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011588,O00007016,C006156,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011589,O00007017,C006156,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011590,O00007018,C006157,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00011591,O00007019,C006158,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011592,O00007019,C006158,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011593,O00007020,C006159,P006,Decaf House Blend,whole_bean,3,17.99,0.0,53.97,18.6
OI00011594,O00007021,C006160,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00011595,O00007022,C006161,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.1,48.58,19.6
OI00011596,O00007023,C006161,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011597,O00007023,C006161,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011598,O00007024,C006163,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011599,O00007025,C006165,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00011600,O00007025,C006165,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00011601,O00007025,C006165,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00011602,O00007026,C006166,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011603,O00007026,C006166,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011604,O00007027,C006167,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011605,O00007027,C006167,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011606,O00007028,C006169,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00011607,O00007029,C006169,P008,Reusable Brew Bag,equipment,2,12.99,0.15,22.08,6.4
OI00011608,O00007030,C006170,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00011609,O00007031,C006171,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011610,O00007031,C006171,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011611,O00007032,C006172,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011612,O00007033,C006172,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011613,O00007033,C006172,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011614,O00007034,C006173,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00011615,O00007035,C006174,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00011616,O00007036,C006176,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011617,O00007036,C006176,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011618,O00007037,C006176,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011619,O00007038,C006177,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00011620,O00007038,C006177,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00011621,O00007039,C006178,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00011622,O00007040,C006179,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011623,O00007040,C006179,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011624,O00007041,C006180,P006,Decaf House Blend,whole_bean,2,17.99,0.2,28.78,12.4
OI00011625,O00007041,C006180,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011626,O00007041,C006180,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00011627,O00007042,C006181,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.2,43.18,19.6
OI00011628,O00007043,C006183,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00011629,O00007044,C006184,P006,Decaf House Blend,whole_bean,2,17.99,0.15,30.58,12.4
OI00011630,O00007044,C006184,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00011631,O00007045,C006184,P008,Reusable Brew Bag,equipment,2,12.99,0.1,23.38,6.4
OI00011632,O00007046,C006184,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011633,O00007047,C006184,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011634,O00007047,C006184,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011635,O00007048,C006184,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011636,O00007048,C006184,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011637,O00007049,C006185,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011638,O00007049,C006185,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011639,O00007049,C006185,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00011640,O00007050,C006190,P008,Reusable Brew Bag,equipment,2,12.99,0.1,23.38,6.4
OI00011641,O00007051,C006191,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011642,O00007051,C006191,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011643,O00007051,C006191,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011644,O00007052,C006193,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.1,35.09,13.5
OI00011645,O00007053,C006194,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011646,O00007054,C006196,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00011647,O00007055,C006196,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011648,O00007056,C006196,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011649,O00007056,C006196,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011650,O00007056,C006196,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011651,O00007057,C006196,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00011652,O00007058,C006196,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011653,O00007059,C006196,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011654,O00007060,C006196,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00011655,O00007061,C006196,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011656,O00007062,C006196,P002,Dark Roast Espresso,whole_bean,1,21.99,0.2,17.59,7.2
OI00011657,O00007062,C006196,P001,Morning Ritual Blend,whole_bean,3,18.99,0.2,45.58,19.5
OI00011658,O00007063,C006196,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00011659,O00007064,C006197,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00011660,O00007064,C006197,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00011661,O00007064,C006197,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00011662,O00007064,C006197,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00011663,O00007065,C006200,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00011664,O00007066,C006201,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.1,41.38,16.8
OI00011665,O00007066,C006201,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00011666,O00007066,C006201,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00011667,O00007067,C006202,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00011668,O00007067,C006202,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00011669,O00007067,C006202,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011670,O00007067,C006202,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011671,O00007068,C006203,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00011672,O00007068,C006203,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00011673,O00007068,C006203,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.1,48.58,19.6
OI00011674,O00007069,C006205,P002,Dark Roast Espresso,whole_bean,2,21.99,0.1,39.58,14.4
OI00011675,O00007070,C006206,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011676,O00007070,C006206,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011677,O00007070,C006206,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011678,O00007071,C006206,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011679,O00007071,C006206,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011680,O00007072,C006207,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011681,O00007073,C006207,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00011682,O00007074,C006207,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011683,O00007074,C006207,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00011684,O00007074,C006207,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00011685,O00007075,C006208,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011686,O00007075,C006208,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00011687,O00007076,C006209,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00011688,O00007076,C006209,P002,Dark Roast Espresso,whole_bean,2,21.99,0.1,39.58,14.4
OI00011689,O00007077,C006210,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011690,O00007078,C006210,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011691,O00007079,C006211,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00011692,O00007079,C006211,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00011693,O00007080,C006211,P001,Morning Ritual Blend,whole_bean,2,18.99,0.2,30.38,13.0
OI00011694,O00007081,C006211,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00011695,O00007082,C006211,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011696,O00007083,C006212,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00011697,O00007084,C006213,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011698,O00007084,C006213,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011699,O00007085,C006214,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011700,O00007086,C006215,P008,Reusable Brew Bag,equipment,2,12.99,0.2,20.78,6.4
OI00011701,O00007086,C006215,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.2,64.78,29.4
OI00011702,O00007087,C006216,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00011703,O00007087,C006216,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00011704,O00007087,C006216,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011705,O00007088,C006217,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00011706,O00007088,C006217,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00011707,O00007088,C006217,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00011708,O00007089,C006218,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00011709,O00007090,C006219,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00011710,O00007091,C006220,P002,Dark Roast Espresso,whole_bean,3,21.99,0.2,52.78,21.6
OI00011711,O00007091,C006220,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011712,O00007092,C006221,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011713,O00007092,C006221,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00011714,O00007093,C006222,P001,Morning Ritual Blend,whole_bean,3,18.99,0.0,56.97,19.5
OI00011715,O00007094,C006223,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00011716,O00007094,C006223,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011717,O00007094,C006223,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00011718,O00007095,C006224,P001,Morning Ritual Blend,whole_bean,2,18.99,0.1,34.18,13.0
OI00011719,O00007096,C006225,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011720,O00007097,C006226,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00011721,O00007097,C006226,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011722,O00007098,C006227,P002,Dark Roast Espresso,whole_bean,3,21.99,0.15,56.07,21.6
OI00011723,O00007099,C006228,P006,Decaf House Blend,whole_bean,2,17.99,0.15,30.58,12.4
OI00011724,O00007099,C006228,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00011725,O00007100,C006229,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011726,O00007100,C006229,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011727,O00007100,C006229,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00011728,O00007101,C006230,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.15,39.08,16.8
OI00011729,O00007101,C006230,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00011730,O00007102,C006231,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011731,O00007103,C006231,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00011732,O00007103,C006231,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00011733,O00007103,C006231,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011734,O00007104,C006231,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00011735,O00007105,C006232,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00011736,O00007106,C006233,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00011737,O00007106,C006233,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011738,O00007107,C006234,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00011739,O00007107,C006234,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00011740,O00007108,C006235,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00011741,O00007109,C006238,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00011742,O00007110,C006240,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00011743,O00007110,C006240,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00011744,O00007110,C006240,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.2,55.18,25.2
OI00011745,O00007111,C006240,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.1,105.27,40.5
OI00011746,O00007111,C006240,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00011747,O00007112,C006240,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00011748,O00007113,C006241,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00011749,O00007114,C006242,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00011750,O00007114,C006242,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00011751,O00007115,C006243,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00011752,O00007116,C006244,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.15,39.08,16.8
OI00011753,O00007117,C006245,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
